system:index,def,month,pdsi,plot_id,pr,soil,status,timestamp,tmmx,vpd,.geo
198711_2,0.0,198711,-556.0,BellinghamWA,74.0,694.0,permanent,5.627232E11,116.0,24.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198711_3,22.0,198711,-347.0,StanfordCA,48.0,117.0,permanent,5.627232E11,177.0,43.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198712_0,0.0,198712,201.0,BoulderCO,36.0,111.0,permanent,5.653152E11,57.0,27.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198712_1,0.0,198712,-252.0,JacksonWY,53.0,229.0,permanent,5.653152E11,-20.0,12.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198712_2,0.0,198712,-668.0,BellinghamWA,136.0,1539.0,permanent,5.653152E11,67.0,18.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198712_3,0.0,198712,-289.0,StanfordCA,110.0,648.0,permanent,5.653152E11,137.0,39.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198801_0,0.0,198801,207.0,BoulderCO,15.0,111.0,permanent,5.679936E11,38.0,28.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198801_1,0.0,198801,-255.0,JacksonWY,41.0,229.0,permanent,5.679936E11,-41.0,13.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198801_2,0.0,198801,-706.0,BellinghamWA,74.0,1539.0,permanent,5.679936E11,69.0,22.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198801_3,0.0,198801,-302.0,StanfordCA,67.0,833.0,permanent,5.679936E11,147.0,39.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198802_0,0.0,198802,233.0,BoulderCO,21.0,320.0,permanent,5.70672E11,84.0,47.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198802_1,0.0,198802,-285.0,JacksonWY,15.0,229.0,permanent,5.70672E11,8.0,18.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198802_2,0.0,198802,-707.0,BellinghamWA,61.0,1539.0,permanent,5.70672E11,93.0,25.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198802_3,288.0,198802,-370.0,StanfordCA,10.0,588.0,permanent,5.70672E11,192.0,55.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198803_0,0.0,198803,268.0,BoulderCO,55.0,396.0,permanent,5.731776E11,109.0,53.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198803_1,0.0,198803,-269.0,JacksonWY,24.0,229.0,permanent,5.731776E11,35.0,23.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198803_2,0.0,198803,-578.0,BellinghamWA,122.0,1539.0,permanent,5.731776E11,105.0,30.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198803_3,865.0,198803,-513.0,StanfordCA,2.0,381.0,permanent,5.731776E11,204.0,68.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198804_0,811.0,198804,172.0,BoulderCO,35.0,196.0,permanent,5.75856E11,186.0,103.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198804_1,0.0,198804,-281.0,JacksonWY,35.0,1329.0,permanent,5.75856E11,121.0,53.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198804_2,0.0,198804,-475.0,BellinghamWA,95.0,1539.0,permanent,5.75856E11,136.0,34.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198804_3,496.0,198804,-484.0,StanfordCA,50.0,287.0,permanent,5.75856E11,201.0,65.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198805_0,700.0,198805,192.0,BoulderCO,92.0,139.0,permanent,5.78448E11,228.0,108.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198805_1,390.0,198805,-296.0,JacksonWY,35.0,788.0,permanent,5.78448E11,170.0,73.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198805_2,0.0,198805,-322.0,BellinghamWA,112.0,1539.0,permanent,5.78448E11,167.0,46.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198805_3,1260.0,198805,-483.0,StanfordCA,14.0,232.0,permanent,5.78448E11,215.0,81.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198806_0,1504.0,198806,149.0,BoulderCO,40.0,108.0,permanent,5.811264E11,301.0,190.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198806_1,1313.0,198806,-398.0,JacksonWY,12.0,470.0,permanent,5.811264E11,261.0,132.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198806_2,259.0,198806,-290.0,BellinghamWA,42.0,1094.0,permanent,5.811264E11,195.0,59.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198806_3,1517.0,198806,-434.0,StanfordCA,6.0,196.0,permanent,5.811264E11,234.0,95.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198807_0,1766.0,198807,73.0,BoulderCO,27.0,90.0,permanent,5.837184E11,317.0,208.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198807_1,1893.0,198807,-458.0,JacksonWY,4.0,346.0,permanent,5.837184E11,286.0,179.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198807_2,461.0,198807,-238.0,BellinghamWA,34.0,617.0,permanent,5.837184E11,225.0,73.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198807_3,1792.0,198807,-409.0,StanfordCA,0.0,169.0,permanent,5.837184E11,264.0,114.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198808_0,1451.0,198808,75.0,BoulderCO,39.0,76.0,permanent,5.863968E11,311.0,201.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198808_1,1607.0,198808,-511.0,JacksonWY,9.0,276.0,permanent,5.863968E11,269.0,162.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198808_2,650.0,198808,-250.0,BellinghamWA,24.0,413.0,permanent,5.863968E11,230.0,72.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198808_3,1481.0,198808,-383.0,StanfordCA,0.0,149.0,permanent,5.863968E11,248.0,97.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198809_0,999.0,198809,56.0,BoulderCO,39.0,67.0,permanent,5.890752E11,251.0,135.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198809_1,976.0,198809,-546.0,JacksonWY,12.0,230.0,permanent,5.890752E11,200.0,97.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198809_2,61.0,198809,-217.0,BellinghamWA,66.0,394.0,permanent,5.890752E11,202.0,57.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198809_3,1240.0,198809,-376.0,StanfordCA,0.0,134.0,permanent,5.890752E11,246.0,95.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198810_0,991.0,198810,-159.0,BoulderCO,4.0,59.0,permanent,5.916672E11,214.0,121.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198810_1,670.0,198810,-594.0,JacksonWY,4.0,198.0,permanent,5.916672E11,178.0,71.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198810_2,0.0,198810,-150.0,BellinghamWA,127.0,1286.0,permanent,5.916672E11,150.0,23.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198810_3,725.0,198810,-393.0,StanfordCA,4.0,121.0,permanent,5.916672E11,218.0,61.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198811_0,361.0,198811,-184.0,BoulderCO,19.0,53.0,permanent,5.943456E11,119.0,55.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198811_1,0.0,198811,-394.0,JacksonWY,94.0,198.0,permanent,5.943456E11,16.0,15.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198811_2,0.0,198811,-89.0,BellinghamWA,169.0,1539.0,permanent,5.943456E11,99.0,20.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198811_3,0.0,198811,-372.0,StanfordCA,63.0,237.0,permanent,5.943456E11,171.0,43.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198812_0,0.0,198812,-108.0,BoulderCO,31.0,109.0,permanent,5.969376E11,73.0,36.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198812_1,0.0,198812,-346.0,JacksonWY,32.0,198.0,permanent,5.969376E11,-31.0,9.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198812_2,0.0,198812,-91.0,BellinghamWA,132.0,1539.0,permanent,5.969376E11,82.0,19.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198812_3,0.0,198812,-338.0,StanfordCA,82.0,580.0,permanent,5.969376E11,150.0,39.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198901_0,0.0,198901,49.0,BoulderCO,26.0,277.0,permanent,5.99616E11,86.0,38.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198901_1,0.0,198901,-264.0,JacksonWY,54.0,198.0,permanent,5.99616E11,-40.0,4.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198901_2,0.0,198901,164.0,BellinghamWA,154.0,1539.0,permanent,5.99616E11,65.0,15.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198901_3,94.0,198901,-392.0,StanfordCA,27.0,529.0,permanent,5.99616E11,143.0,33.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198902_0,0.0,198902,172.0,BoulderCO,31.0,277.0,permanent,6.022944E11,23.0,31.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198902_1,0.0,198902,-210.0,JacksonWY,36.0,198.0,permanent,6.022944E11,-42.0,21.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198902_2,0.0,198902,80.0,BellinghamWA,46.0,1539.0,permanent,6.022944E11,48.0,22.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198902_3,146.0,198902,-415.0,StanfordCA,24.0,460.0,permanent,6.022944E11,141.0,32.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198903_0,172.0,198903,136.0,BoulderCO,19.0,170.0,permanent,6.047136E11,149.0,74.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198903_1,0.0,198903,-65.0,JacksonWY,71.0,359.0,permanent,6.047136E11,46.0,27.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198903_2,0.0,198903,157.0,BellinghamWA,131.0,1539.0,permanent,6.047136E11,93.0,26.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198903_3,0.0,198903,-343.0,StanfordCA,98.0,642.0,permanent,6.047136E11,171.0,47.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198904_0,830.0,198904,60.0,BoulderCO,41.0,126.0,permanent,6.07392E11,185.0,91.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198904_1,0.0,198904,-138.0,JacksonWY,18.0,1526.0,permanent,6.07392E11,110.0,45.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198904_2,65.0,198904,94.0,BellinghamWA,67.0,1426.0,permanent,6.07392E11,159.0,50.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198904_3,731.0,198904,-370.0,StanfordCA,18.0,399.0,permanent,6.07392E11,216.0,74.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198905_0,1093.0,198905,-107.0,BoulderCO,65.0,101.0,permanent,6.09984E11,232.0,128.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198905_1,249.0,198905,-146.0,JacksonWY,44.0,1098.0,permanent,6.09984E11,158.0,62.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198905_2,80.0,198905,112.0,BellinghamWA,80.0,1304.0,permanent,6.09984E11,166.0,47.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198905_3,1319.0,198905,-405.0,StanfordCA,2.0,297.0,permanent,6.09984E11,216.0,74.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198906_0,1118.0,198906,45.0,BoulderCO,61.0,84.0,permanent,6.126624E11,259.0,153.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198906_1,545.0,198906,-186.0,JacksonWY,32.0,535.0,permanent,6.126624E11,213.0,90.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198906_2,378.0,198906,67.0,BellinghamWA,35.0,800.0,permanent,6.126624E11,214.0,69.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198906_3,1491.0,198906,-381.0,StanfordCA,1.0,239.0,permanent,6.126624E11,235.0,88.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
